Coal,Oil,Gas,Cement,Flaring,Total
0.0857741606788542,0.0,0.0,0.0,0.0,116.005904
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00012316891317497574,0.0,0.0,0.0,0.147022
0.0,0.00011971232208139824,0.0,0.0,0.0,0.142896
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0009699767635313293,0.0,0.0,0.0,1.157824
0.0031317687295017676,0.0,0.0001229530201342282,0.0,0.0,4.363824
0.0,0.0,0.0,0.0,0.0,0.0
2.709142499569003e-06,0.0,0.0,0.0,0.0,0.003664
0.0,0.002798586337013255,0.0,0.0008020416130826829,0.0,3.427041
0.04269018616220201,0.00910475058063023,0.001187437200383509,0.003370873053217793,0.0,70.206596
0.014670006635166152,0.008567104895620065,0.0,0.006808811684216714,0.0,30.800909
0.0,0.003069951357335464,3.158868648130393e-05,0.0016838922839452872,0.004528226801842062,4.219443
0.002086039724668132,0.022895748984747423,0.001981300095877277,0.007651485892550279,0.04873294346978557,36.706534
0.00029422293122229694,0.0005076916339799036,0.0,0.0,0.0,1.003936
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.022705323288887812,0.2008312332517857,0.02402150719079578,0.14433555745704024,0.0,311.049181
0.00021402225746595122,0.001123454099533122,0.0,0.00142490470353314,0.0,1.784113
0.0,0.005181394863420519,0.0040820402684563755,0.0,0.00123274130255284,10.535084
0.009517217600985907,0.000561727049766561,0.0,0.0,0.0,13.542144
0.001758233482220283,0.014924136152814316,0.0010644218600191755,0.0011460413752043897,0.0,21.426062
0.037364493354055686,0.0,0.0,0.0,0.0,50.533888
0.0017570046080842884,0.007891236617027628,0.0042770690316395014,0.010844339764474893,0.0033189209377154677,17.824705
0.0014079555534059211,0.00192030893070946,0.00024068552253116014,0.000706799403397382,0.0,4.523641
0.0,0.0,0.0,0.0,0.0,0.0
0.0014570351005774253,0.0017993776701789208,0.0,0.0,0.0,4.118426
0.0006664490548939747,0.006381587630954537,0.0006463815915627996,0.004415615819581706,0.11944444444444442,18.649531
0.0007883604673745799,0.0,0.0,0.0,0.0,1.066224
2.709142499569003e-06,0.027822371470404967,0.003537534036433365,0.03870390572451405,0.10614035087719297,49.057049
3.792799499396604e-05,0.028384098520171527,0.012706316395014381,0.0,0.0,47.184992
0.0,0.0,0.0,0.0,0.0,0.0
0.0005244985648960882,2.181271505173949e-05,0.0,0.0,0.0,0.735399
0.0,0.00013199050896154166,0.0,0.0,0.0,0.157552
0.0,0.002271464572826531,0.0,0.0,0.0,2.71136
0.00192890945969313,0.005015639340538583,0.0,0.006438035774528403,0.0,9.289892
0.0,0.0,0.0,0.0,0.0,0.0
1.0836569998276012e-05,1.227818688014341e-05,0.0,0.0,0.0,0.029312
0.00105927471733148,0.0003100242187236211,0.0,0.0,0.0,1.802688
0.0,0.00027625920480322673,0.0,0.0,0.0,0.32976
0.0,0.00041131926048480424,0.0,0.0,0.0,0.490976
0.0,0.0021640304376252762,0.0,0.0007191347952448307,0.0,2.660657
3.792799499396604e-05,0.0029621125848345972,0.0,0.004822776497854634,0.0,4.107047
0.0,0.0,0.0,0.0,0.0,0.0
5.9601134990518066e-05,8.287776144096802e-05,0.0,0.0,0.0,0.179536
0.0004903547924219895,0.0,0.0,0.0,0.0,0.663184
0.0004338517215890026,9.16005017381878e-06,0.0,0.0008046663618742829,0.0,0.684459
0.0,3.990410736046608e-05,0.0,0.0,0.0,0.047632
0.005166334746678089,0.005684800525506398,0.0008747229146692235,0.003808890760570768,0.0,15.095986
0.0003413519549456944,0.0014027828510563844,0.0,0.0013202208179826493,0.0,2.278458
0.0,0.0,0.0,0.0,0.0,0.0
0.0033558105257263595,0.008218244711475945,0.0002528705656759348,0.0038139918624625698,0.00034105080143347207,15.049003
0.0,8.594730816100387e-05,0.0,0.0,0.0,0.102592
8.398341748663909e-05,0.00023021600400268893,1.7564717162032596e-05,6.74180175481986e-05,0.0,0.413973
0.0,0.00313776203423499,0.012442049856184084,0.0004359772665962542,0.0,16.769491
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0008533339881699669,0.0,0.0,0.0,1.018592
0.0098834479723298,0.03829729683249989,0.03460995685522531,0.023505719847001817,0.001612629493432757,99.873631
9.211084498534611e-05,0.0020320399286637343,0.000175647171620326,0.003462108579235351,0.0,3.106628
0.0002004765449681062,0.00042666699408498346,0.0,0.0001997776995443937,0.0,0.801972
9.211084498534611e-05,0.03622372084314309,0.039984322147651005,0.018651650407723656,0.2074043482979647,102.67186
0.0,0.0,0.0,0.0,0.0,0.0
0.010560237463319974,0.00020565963024240212,0.0,0.0,0.0,14.52776
0.011359434500692829,0.008732860418502,0.0,0.005426830434420411,0.0,26.372352
0.004044749751856522,0.007468207169847229,0.09419255225311601,0.025886051660138774,0.045700195570196715,118.854708
0.0,0.0,0.0,0.0,0.0,0.0
0.4658698375657456,0.28190395880244734,0.16320968935762226,0.20190239195490567,0.0,1158.563856
0.0,0.0005556859740574511,2.0965484180249283e-05,0.0,0.0,0.685168
0.0004795182224237135,0.002409594175228144,0.0005585580057526366,0.000606725059010938,0.15482456140350875,15.813289
0.00016796683497327818,0.005789165113987618,0.0,0.00026965352073136966,0.0,7.166546
0.008630247008448248,0.013380678589384846,0.021972744966442952,0.006820182504070077,0.00250545053499834,52.068732
0.0,5.525184096064534e-05,0.0,0.0,0.0,0.065952
0.0,3.0695467200358524e-06,0.0,0.0,0.0,0.003664
0.25214717990990776,0.2290495787623505,0.1509639808245446,0.11709861344445302,0.031571525702903544,795.55657
2.709142499569003e-06,0.0006599525448077083,0.0002142895493767977,9.475064895754531e-05,0.0002923976608187134,1.047128
0.0,0.0,0.0,0.0,0.0,0.0
0.010470835760834197,0.001246235968334556,0.0005585580057526366,0.0013819905245270163,0.0,16.380526
0.031071155327556894,0.0,0.0,0.0,0.0,42.022416
1.0836569998276012e-05,0.024979971207651767,0.009354968360498562,0.013393684995383319,0.046296296296296294,44.514425
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0013843655707361693,0.0,0.0,0.0,1.652464
0.0,0.002041248568823842,0.0,0.0056472258603383965,0.0,3.045443
0.0,0.0007029261988882102,0.0,0.0,0.0,0.839056
0.0006637399123944058,0.016274736709630092,0.0001615953978906999,0.016583849195401346,0.019688109161793373,23.761076
0.0003014165031050226,0.006449566697289305,0.0026185982742090125,0.0038053385387079313,9.177328328098265e-07,11.31778
0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.139093440071705e-06,0.0,0.0,0.0,0.007328
0.0003928508018602634,0.009396491560375123,0.012194216682646213,0.008494716584726586,0.4145492708147126,56.550015
0.0013924992447784676,0.0,0.0,0.0,0.0,1.883296
0.038884322296313896,0.0,0.0,0.0,0.0,52.589392
0.01988510594683648,0.0005494488628864176,0.0,0.0,0.0,27.549616
0.0,0.0015685383739383206,0.0,0.0,0.0,1.872304
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.005125697609184554,0.012201448212142512,0.0,0.007388936815544583,0.0,22.293362
0.31829170367417675,0.46269266465728864,0.23770151198465964,0.23170963281508056,0.006350977212560756,1265.034863
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.003164702668356964,0.0011908878235858103,0.006932842658033203,4.8732943469785574e-05,5.770842
0.007134483887717324,0.0027039070732128045,0.0,0.0,0.0,12.876636
0.0,0.0,0.0,0.00023594914932262656,0.0,0.02544
3.5218852494397036e-05,0.0,0.0,0.0006741430765591365,0.0,0.120318
0.0,0.0011142454593730145,0.0,0.0,0.0,1.330032
5.86177399238077e-05,4.44196250517852e-05,0.0,1.649047120658923e-05,0.0,0.134077
0.01497338105566715,0.00031621944197544015,0.0,0.0,0.0,20.62832
0.010790459121174312,0.028976262169797703,0.0007521083413231064,0.032109683484789375,0.005551432408045829,54.524438
0.11109109068277344,0.0003069622118290438,0.0,0.0,0.0,150.612384
0.0007504324723806139,0.0,0.0,0.0,0.0,1.014928
8.127427498707009e-06,0.0018386584853014754,0.0,0.0012258597077150235,0.0,2.3379
0.0,3.360500206899513e-05,0.0,0.0,0.0,0.040113
0.0,0.0005126143022459873,0.0,0.0,0.0,0.611888
0.0,0.0009454203897710425,3.864237775647171e-05,0.00439377382875408,0.0,1.642552
0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.455637376028682e-05,0.0,0.0,0.0,0.029312
0.024791351183239357,0.00012279527293558272,0.0,0.0,0.0,33.675824
0.0,0.0016329988550590735,0.0,0.0008782984489997677,0.0,2.043946
0.0,0.0012646532486547712,0.0,0.0,0.0,1.509568
0.0008452524598655289,0.0,0.0,0.0,0.0,1.143168
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.001785859600890029,0.0,0.00526494928456675,0.0,2.699378
0.0,0.0,0.0,0.0,0.0,0.0
0.0011602723482617824,0.0005117539243853223,0.0,0.0,0.0,2.18008
0.0,4.911274752057364e-05,0.0,0.0,0.0,0.058624
0.0,0.0015961642944186433,0.0,0.0,0.0,1.90528
0.0,0.0064444396159774545,0.004346496644295302,0.0009611959921069075,0.050937470738953154,16.15926
2.709142499569003e-06,0.0007765953201690707,0.0,0.0012471637641613314,0.0,1.065125
2.709142499569003e-06,0.0005156838489660232,0.0,0.0,0.0,0.619216
0.0,0.0036227654956515714,0.0,0.00215739511100378,0.0,4.556966
0.0,0.0004757797416055571,0.0,0.0007187823554777608,0.0,0.645419
0.0022097826180361374,0.0006392481840983835,2.8576222435282838e-05,0.0017706388402980596,0.0,3.972398
0.0,0.0,0.0,0.0,0.0,0.0
2.7054455256340015e-06,0.0020413599906889523,0.0,0.000807801220855063,0.0,2.527448
0.006204028748361391,0.0,0.0,0.0,0.0,8.390685
0.0,0.0,0.0,0.0,0.0,0.0
0.0003521885249439704,0.0,0.0,0.0,0.0,0.47632
0.0014873192322633825,0.0030020166921950636,0.0003091390220517737,0.0,0.0,5.91736
0.0,0.0,0.0,0.0,0.0,0.0
5.5454609025020526e-08,0.0,0.0,0.0,0.0,7.5e-05
0.0013897901022788986,0.0,0.0,0.0,0.0,1.879632
0.0,9.515594832111142e-05,0.0,0.0,0.0,0.113584
0.0007041751951110896,0.004569247325295509,0.005882496644295302,0.002064091320037364,0.000194878571975791,12.779149
3.53733860048801e-05,0.0016567400899114469,3.261936720997123e-05,0.00010915430575385188,0.0,2.071219
0.0,0.0,0.0,0.0,0.0,0.0
0.0068460030964108695,0.0,0.0,0.0,0.0,9.258928
0.0,0.002535445590749614,0.002912230105465005,0.0,0.0,6.06392
0.010858644629641905,0.0303834968689082,0.02154136912751678,0.04853420208128296,0.013746693501706717,79.687616
0.0352787242478796,0.015656701405580294,0.0,0.0,0.0,66.401776
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0012707923420948429,0.0,0.0,0.0,1.516896
0.002820217342051332,0.0030879640003560675,0.00294735953978907,0.004697205918739893,0.0,11.080756
0.0,0.00031309376544365694,5.6207094918504316e-05,0.0,0.0024366471734892786,0.615552
0.0,0.0015838861075384999,0.0,0.0,0.0,1.890624
0.002099585437165977,0.00010129504176118313,0.0,0.0,0.0,2.960512
0.00011107484248232911,0.0,0.0,0.0,0.0,0.150224
0.004843946789229377,0.001144940926573373,0.0,0.002190951086721125,0.0,8.154132
0.0,0.0016391379484991453,0.0,0.0,0.0,1.956576
0.0,2.455637376028682e-05,0.0,0.0,0.0,0.029312
0.000864216457362512,0.0,0.0,0.0,0.0,1.168816
0.0,7.366912128086047e-05,0.0,0.0,0.0,0.087936
0.0,0.002888443463553737,0.0,0.0,0.0,3.447824
0.005878839224064736,0.021339488797689248,0.0027225311601150525,0.028261096876769677,0.0,39.309715
0.21815867072894696,0.14757652869223944,0.0877672435282838,0.22535137827413995,0.0,594.33911
0.0,8.287776144096802e-05,0.0,0.0,0.0,0.098928
2.709142499569003e-06,0.005991755197509985,0.0,0.007736535173182688,0.0,7.989944
0.002072494012170287,0.053308817886862654,0.04631113326941515,0.023140453127356655,0.05316764132553606,121.230584
5.418284999138006e-06,0.00015961642944186432,0.0,0.0,0.0,0.197856
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.22862578611728196,0.0,0.0,0.0,272.901818
0.0,0.00038369334000448155,0.0,0.0,0.0,0.458
0.09451935326149473,0.0009054911496590479,8.782070949185043e-05,0.02531325356607367,0.0,131.735124
2.709142499569003e-06,0.0016913202427397548,0.0,0.0009775009686992494,0.0,2.127922
3.2509709994828036e-05,0.0007919430537692499,0.0,0.0,0.0,0.98928
0.002966599764402498,0.00011347269763521183,0.0,0.0,0.0,4.147648
0.0,0.0,0.0,0.0,0.0,0.0
0.0002362809981338075,0.0007006826819350835,0.0,0.0,0.0,1.155937
0.01916176489945156,0.0,0.0,0.0,0.0,25.915472
0.0011811861298120852,0.00034685877936405134,0.0,0.0,0.0,2.011536
0.0,0.010313676979320464,0.006432199424736337,0.02744838932336777,0.00384990253411306,22.268761
2.171602489419804e-06,5.386786410979949e-07,0.0,0.0,0.0,0.00358
0.02673110904324735,0.014316365902247214,0.0,0.024403875494456766,0.0,55.872806
0.0032374252869849583,0.0,0.0,0.0,0.0,4.37848
0.12255347925300299,0.16835235940708637,0.003460249280920422,0.1498613492681616,0.0,386.471179
0.0,0.0001227818688014341,0.0,0.0,0.0,0.14656
0.015176065433469239,0.0068092021297721525,0.01274130488974113,0.011265727879660592,0.00036517786460328405,44.095513
0.00907562737355616,0.0,0.0,0.0,0.0,12.2744
0.0021510591446577882,0.004484607757972381,0.0,0.0,0.0,8.26232
8.12742749870701e-05,9.822549504114728e-05,0.0,0.0,0.0,0.227168
0.013523979466870716,0.0027809841956009536,0.0004879386385426654,0.006838769064417661,0.0,22.856436
0.003218461289487976,0.003416405499399904,0.0008887746883988495,0.004529973249265196,0.0,9.846277
0.0,0.0,0.0,0.0,0.0,0.0
0.0016254854997414018,0.00012585141552146995,0.0,0.0,0.0,2.348624
0.0,0.0003161633121636928,0.0,0.0005031448664152188,0.0,0.431641
0.0,0.0020259008352236626,0.00023536720997123682,0.0,0.0,2.663728
0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.2109409261176325e-05,0.0,0.0,0.0,0.062201
0.0,0.001768058910740651,0.0,0.0010360894426092741,0.0,2.222175
0.0,0.001909144962480421,0.0,0.0,0.0,2.278873
0.0,0.0018847016861020134,0.0,0.0,0.0,2.249696
0.0001961599582015986,0.0003241236923312094,0.0,0.0,0.0,0.652192
0.0,0.00023635509744276062,0.0,0.0,0.0,0.282128
0.00016480148589013,0.0009213809129338623,0.0,0.0,0.0,1.322704
1.1408122168627223e-05,0.0,0.0,0.0,0.0,0.015429
0.010766132293287219,0.0023758291613077496,9.133652924256951e-05,0.0012808681355700746,0.0,17.630039
0.45068803886509795,0.26460373713425966,0.14114483988494728,0.1812754650484463,0.0,1092.142878
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0002578419244830116,0.0,0.0,0.0,0.307776
0.0,0.0008471948947298952,0.0,0.0029689154988745024,0.0,1.331372
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0020535267557039855,0.0,0.0,0.0,2.451216
0.03484499082945652,0.0,0.0,0.0,0.0,47.126368
0.0004551359399275925,0.007195017511764039,0.0,0.004482681397362834,0.0,9.68729
2.1673139996552024e-05,9.208640160107558e-06,0.0,0.0,0.0,0.040304
0.0016273406412619853,0.0026905808505939153,0.0,0.013838862794846241,0.0,6.904657
0.02326958576603399,0.011715116903686833,0.009776397890699904,0.018183304330941237,0.002129180073546311,58.501566
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
9.752912998448411e-05,0.001952231713942802,0.0,0.002190951086721125,0.0,2.698436
0.0,0.0003345805924839079,0.0,0.00016853113177442793,0.0,0.417547
0.049357867199647666,0.01576519195410414,0.00010187535953978908,0.01860626915034804,0.0,87.685101
0.0019018180346974402,0.0,0.0,0.0,0.0,2.572128
0.0,4.604320080053779e-05,0.0,0.0,0.0,0.05496
0.006580507131453108,0.0019614403541029094,4.5668264621284754e-05,0.005426830434420411,0.0,11.873904
0.0,0.0009085858291306123,0.0,0.0003707759096883114,0.0,1.124521
0.022141751406472697,0.009816190917977972,0.005572795781399809,0.01339506693025946,0.0015780482562544156,49.583352
0.0044538302692914405,7.059957456082461e-05,0.0,0.0,0.0,6.107888
0.32746489049290367,0.116010448737035,0.0001440306807286673,0.06589719357963816,0.0,588.614801
0.00012732969747974315,0.015175838983857255,0.0,0.003404410479473713,0.0,18.654087
0.0,0.0002455637376028682,0.0,0.0,0.0,0.29312
0.0005375555374397261,2.253905157091828e-05,0.0,0.0,0.0,0.753925
0.0005933022074056117,0.0018018239246610451,0.0,0.0,0.0,2.953184
0.0,0.0004021106203246967,0.0,0.0,0.0,0.479984
1.3545712497845015e-05,0.0006967871054481385,0.0,0.00015140070414868537,0.0,0.866372
0.05494953731875809,0.005380915400222849,0.0,0.011965988597905755,0.0,82.030075
0.0003494793824444014,0.0,0.0,0.0,0.0,0.472656
0.07455975033228882,0.2167037738897359,0.050863987535953975,0.09972861024967927,0.0,423.313723
0.0006014296349043187,0.0025078196702692916,0.0,0.0,0.0,3.806896
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.05998508200294063,0.011466247363374881,0.011457436563485225,0.17514619883040936,97.964939
0.0,0.0013782264772960976,0.0046897794822627036,0.0,0.005276538173429692,6.933294
0.0010296286833467042,0.0172411630531288,0.0009064755512943433,0.016235768551766196,0.0,24.668635
0.0,9.998897644007618e-05,0.0,0.0,0.0,0.119353
0.0,0.0013199050896154166,0.0,0.0007338074192317959,0.0,1.654639
0.0,3.0695467200358524e-06,0.0,0.0,0.0,0.003664
0.00016005605014716225,0.0020839767596977474,0.0,0.0,0.0,2.704032
0.0,9.161390587233643e-05,0.0,0.0,0.0,0.109356
0.0,0.000770456226728999,4.9181208053691275e-05,0.000919329857671281,0.0,1.070082
0.0003585184837154797,0.001512882733436448,5.3691275167785235e-08,0.0,0.0,2.29208
0.0,0.0003069546720035852,0.0,0.0,0.0,0.3664
1.6254854997414018e-05,0.0008656121750501103,0.0,0.0008763785797423077,0.0,1.149723
0.0181268724646162,0.0,0.0,0.0,0.0,24.515824
0.0,0.0007581780398488555,0.0,0.0007078474479678796,0.0,0.981328
0.10192335911878501,0.005073960728219264,0.0,0.0,0.0,143.9036
0.0,0.00019645099008229456,0.0,0.0,0.0,0.234496
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.10142927411158102,0.01245014669223394,0.03239304505751363,0.40784708123717833,168.214441
0.0,0.00018724234992218702,0.0,0.0,0.0,0.223504
0.0,0.0003499283260840872,0.0,0.0,0.0,0.417696
0.0,7.059957456082461e-05,0.0,0.0,0.0,0.084272
0.0,0.0016483465886592528,0.0,0.0,0.0,1.967568
9.975692647771594e-05,0.0,0.0,0.0,0.0,0.134917
0.0014166500967062574,0.01358052417644028,0.003990051773729626,0.00114584660585943,0.0,22.411678
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0002578419244830116,0.0,0.0,0.0,0.307776
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.002587231087088398,0.0,0.0,0.0,0.0,3.49912
0.017536610648574733,0.022260111539285327,0.00727841514860978,0.004153660325341601,0.0008503792231670881,59.351464
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0009752912998448411,0.0,0.0,0.0,0.0,1.31904
0.0,4.911274752057364e-05,0.0,0.0,0.0,0.058624
3.8414516763812224e-05,1.537286635170794e-06,0.0,0.0,0.0,0.053789
0.013147468550408372,0.03238064834965821,0.0049954055608820705,0.04526521194494052,0.0,66.523624
0.0,0.0008103603340894651,0.0,0.0,0.0,0.967296
0.0,0.0038004959368785384,0.0,0.00790656881133252,0.0,5.388991
0.0,0.0,0.0,0.0,0.0,0.0
0.0010186375798379452,8.901685488103973e-05,0.0,0.0,0.0,1.48392
0.0,0.0,0.0,0.0,0.0,0.0
0.00011306677203850786,0.0,0.0,0.0,0.0,0.152918
0.0,0.0,0.0,0.0,0.0,0.0
0.007409472202950595,0.00010133190313009185,0.0,0.0,0.0,10.141952
2.5727981008461527e-05,0.00011999297114013515,0.0,0.0,0.0,0.178027
1.896399749698302e-05,0.00018724234992218702,0.0,0.0,0.0,0.249152
0.06522531481962332,0.0004880579284857005,0.0,0.0,0.0,88.79704
0.0003846982349387984,0.0,0.0,0.0,0.0,0.520288
2.7054455256340015e-06,0.0014745762313148215,0.001003424736337488,0.0006396225288477051,0.0,2.87934
8.127427498707009e-06,0.0016729029624195397,0.0,0.001747656057592813,0.0,2.196304
0.0057171668569131915,0.031078958640592395,0.003991767976989454,0.006904137366478427,0.0,49.737801
0.034867608915990854,0.053546623981826996,0.019550060402684564,0.03127042237735796,0.0,134.835791
0.0,2.455637376028682e-05,0.0,0.0,0.0,0.029312
0.01046601638561253,0.002305622495429157,0.0004825369127516779,0.001204490728153729,0.00034832616171676155,17.566318
0.003624565742905219,0.0003685349397991517,0.0,0.0,0.0,5.341977
0.0029146358381669057,0.0004177892684866702,0.0,0.00172041617349059,0.0,4.626115
0.0,0.0003431282412788113,0.0,0.0,0.0,0.409579
0.0,0.0005003361153658439,0.0,0.0006836774997314503,0.0,0.670946
0.010002867624378214,0.003685790058901653,3.863470757430489e-05,0.00346218277708105,0.0,18.341627
0.0022728293327340765,0.009082224933193462,0.03777233461169703,0.00630681688440983,0.0,53.991553
0.0,0.0,0.0,0.0,0.0,0.0
0.0023732088296224466,0.028651149084814646,0.0011768360498561842,0.008561578118432042,0.0,39.559988
0.0,0.0,0.0,0.0,0.0,0.0
0.15758219859610725,0.07908994078844377,0.004180402684563758,0.08974290650509394,0.05073099415204678,325.380295
3.2509709994828036e-05,0.0006630220915277441,0.0,0.0,0.0,0.835392
0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.980821472093216e-05,0.0,0.0,0.0,0.095264
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00013812960240161337,0.0,0.0,0.0,0.16488
